mistake_id	text_id	type	text	attr_weight_language	cause	correction	tokens_id
506	39	Articles	the	Major	Absence_of_Category_in_L1	a	110
507	39	Interrogative	Why the child begins	Critical	Other	Why does a child begin	109
507	39	Interrogative	Why the child begins	Critical	Other	Why does a child begin	110
507	39	Interrogative	Why the child begins	Critical	Other	Why does a child begin	111
507	39	Interrogative	Why the child begins	Critical	Other	Why does a child begin	112
508	39	Discourse	his	Minor	Other	his/her	116
509	39	suggestion	in situation which	Major	Other	about what	156
509	39	suggestion	in situation which	Major	Other	about what	157
509	39	suggestion	in situation which	Major	Other	about what	158
510	39	Tense_choice	has been broken	Major	Other	was broken	173
510	39	Tense_choice	has been broken	Major	Other	was broken	174
510	39	Tense_choice	has been broken	Major	Other	was broken	175
511	39	Tense_choice	had had occurred	Major	Other	occured	181
511	39	Tense_choice	had had occurred	Major	Other	occured	182
511	39	Tense_choice	had had occurred	Major	Other	occured	183
512	39	Articles	truth	Critical	Absence_of_Category_in_L1	the truth	203
513	39	Tense_choice	has not been found out	Major	Other	was not found out	204
513	39	Tense_choice	has not been found out	Major	Other	was not found out	205
513	39	Tense_choice	has not been found out	Major	Other	was not found out	206
513	39	Tense_choice	has not been found out	Major	Other	was not found out	207
513	39	Tense_choice	has not been found out	Major	Other	was not found out	208
514	39	Tense_choice	has not been accepted	Major	Other	was not accepted	210
514	39	Tense_choice	has not been accepted	Major	Other	was not accepted	211
514	39	Tense_choice	has not been accepted	Major	Other	was not accepted	212
514	39	Tense_choice	has not been accepted	Major	Other	was not accepted	213
515	39	Person	gives	Major	Other	give	245
516	39	lex_item_choice	prepositions	Major	Other	incentive	247
517	39	Articles	lie	Critical	Absence_of_Category_in_L1	a lie	249
518	39	Discourse	our	Minor	Other	NA	256
519	39	Articles	truth	Critical	Absence_of_Category_in_L1	the truth	263
520	39	Discourse	his	Minor	Other	his/her	277
521	39	Articles	skills	Critical	Absence_of_Category_in_L1	the skills	339
522	39	Articles	truth	Critical	Absence_of_Category_in_L1	the truth	362
523	39	Articles	lie	Critical	Absence_of_Category_in_L1	a lie	364
524	39	Articles	The	Critical	Absence_of_Category_in_L1	NA	366
525	39	Articles	the	Major	Absence_of_Category_in_L1	a	385
526	39	Articles	the	Major	Absence_of_Category_in_L1	a	389
527	39	Spelling	thought	Minor	Typo	though	381
527	40	Art_choice	criteria	Critical	Absence_of_Category_in_L1	the criteria	127
528	40	Word_choice	considered	Minor	Other	judged	298
530	40	Absence_explanation	.	NA	NA	semantically	394
531	40	Word_choice	we often	Minor	Other	frequently we	529
531	40	Word_choice	we often	Minor	Other	frequently we	530
532	40	Art_choice	the	Major	Absence_of_Category_in_L1	a	638
533	40	Prepositional_verb	distinguish polysemy and homonymy	Major	L1_interference	distinguish between polysemy and homonymy OR distinguish polysemy from homonymy	533
533	40	Prepositional_verb	distinguish polysemy and homonymy	Major	L1_interference	distinguish between polysemy and homonymy OR distinguish polysemy from homonymy	534
533	40	Prepositional_verb	distinguish polysemy and homonymy	Major	L1_interference	distinguish between polysemy and homonymy OR distinguish polysemy from homonymy	535
533	40	Prepositional_verb	distinguish polysemy and homonymy	Major	L1_interference	distinguish between polysemy and homonymy OR distinguish polysemy from homonymy	536
533	41	Tense_choice	interested	Critical	L1_interference	interests	27
533	43	lex_item_choice	size	NA	NA	level	19
534	43	Grammar	two firs	Major	NA	the first two	35
535	43	Redundant	jointly	NA	NA	NA	41
536	43	Word_choice	d	Minor	NA	together	NA
537	43	Redundant	size of	NA	NA	NA	45
537	43	Redundant	size of	NA	NA	NA	46
538	43	Category_confusion	graphic	Major	NA	graph	58
539	43	Articles	F	Major	NA	The	NA
540	43	Grammar	of	NA	NA	in	113
541	43	Absence_comp_colloc	t	NA	NA	rather	NA
542	43	Absence_comp_colloc	e	NA	NA	increasing	NA
543	43	Prepositions	through	NA	NA	throughout	NA
544	43	Word_choice	and already counted	Minor	Other	at/of	147
544	43	Word_choice	and already counted	Minor	Other	at/of	148
544	43	Word_choice	and already counted	Minor	Other	at/of	149
545	43	suggestion	year under research	Minor	Other	years researched	187
545	43	suggestion	year under research	Minor	Other	years researched	188
545	43	suggestion	year under research	Minor	Other	years researched	189
545	43	suggestion	year under research	Minor	Other	years researched	190
545	44	Word_order	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	59
545	44	Word_order	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	60
545	44	Word_order	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	61
545	44	Word_order	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	62
545	44	Word_order	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	63
545	44	Word_order	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	64
545	44	Word_order	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	65
545	44	Word_order	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	66
545	44	Word_order	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	67
545	44	Word_order	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	68
545	44	Word_order	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	69
546	44	Interrogative	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	59
546	44	Interrogative	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	60
546	44	Interrogative	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	61
546	44	Interrogative	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	62
546	44	Interrogative	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	63
546	44	Interrogative	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	64
546	44	Interrogative	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	65
546	44	Interrogative	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	66
546	44	Interrogative	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	67
546	44	Interrogative	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	68
546	44	Interrogative	should be the main consideration when choosing a job or career	Critical	Other	the main consideration when choosing a job or career should be	69
547	44	Redundant_comp	that	Major	L1_interference	NA	87
548	44	Discourse	holding	Minor	Other	just holding	99
549	44	Spelling	part time	Minor	Other	part-time	141
549	44	Spelling	part time	Minor	Other	part-time	142
550	44	Articles	restaurant	Critical	Absence_of_Category_in_L1	a restaurant	145
551	44	Articles	fashion shop	Critical	Absence_of_Category_in_L1	a fashion shop	148
551	44	Articles	fashion shop	Critical	Absence_of_Category_in_L1	a fashion shop	149
552	44	Discourse	him	Minor	Other	him/her	152
553	44	Articles	restaurant	Critical	Absence_of_Category_in_L1	a restaurant	157
554	44	Articles	shop	Critical	Absence_of_Category_in_L1	a shop	160
555	44	Punctuation	-	Major	L1_interference	NA	161
556	44	Discourse	He	Minor	Other	(S)he	167
557	44	Articles	education	Critical	Absence_of_Category_in_L1	the education	175
558	44	Discourse	living	Major	Other	his/her living	177
559	44	Number	expense	Minor	Other	expenses	178
560	44	Spelling	part time	Minor	Other	part-time	181
560	44	Spelling	part time	Minor	Other	part-time	182
561	44	Discourse	him	Minor	Other	him/her	186
562	44	Discourse	his	Minor	Other	NA	192
563	44	Punctuation	-	Major	L1_interference	NA	221
564	44	Discourse	From the other side	Major	Other	In the other hand	232
564	44	Discourse	From the other side	Major	Other	In the other hand	233
564	44	Discourse	From the other side	Major	Other	In the other hand	234
564	44	Discourse	From the other side	Major	Other	In the other hand	235
565	44	Punctuation	side	Minor	Other	hand,	235
566	44	Discourse	he	Minor	Other	(s)he	248
567	44	lex_item_choice	develop	Major	Other	realize	252
568	44	lex_item_choice	himself	Major	Other	his/her potential	253
569	44	Discourse	he	Minor	Other	(s)he	266
570	44	Discourse	He	Minor	Other	This person	280
571	44	Discourse	he	Minor	Other	(s)he	296
572	44	Verb_pattern	build	Major	Other	building	314
573	44	Punctuation	-	Major	NA	NA	331
574	44	Discourse	money	Minor	Other	more money	371
575	44	Discourse	consideration	Major	Other	NA	372
576	44	Discourse	to pay	Major	Other	just to pay	373
576	44	Discourse	to pay	Major	Other	just to pay	374
577	44	Transitive	build up	Major	Other	building	314
577	44	Transitive	build up	Major	Other	building	315
577	45	Word_order	Animals can	Major	Other	Can animals	1
577	45	Word_order	Animals can	Major	Other	Can animals	2
578	45	Countable_uncountable	benefits	Minor	Other	benefit	7
579	45	Absence_comp_sent	a	Minor	Other	do	NA
580	45	Punctuation	,	Minor	Other	-	71
581	45	Absence_comp_sent	t?	Minor	Other	or is it time we stopped?	75
582	45	Attr_participial	,	Minor	L1_interference	NA	79
583	45	Pronouns	They	Major	Other	NA	87
584	45	Word_choice	promote an idea	Minor	Other	prove	104
584	45	Word_choice	promote an idea	Minor	Other	prove	105
585	45	Choice_of_ref	They	Minor	Other	these purposes	120
586	45	Prepositional_verb	d	Minor	Other	out	NA
587	45	Word_order	crop-eating insects toproliferate	Minor	Other	of proliferation of crop-eating insects	167
587	45	Word_order	crop-eating insects toproliferate	Minor	Other	of proliferation of crop-eating insects	168
587	45	Word_order	crop-eating insects toproliferate	Minor	Other	of proliferation of crop-eating insects	169
587	45	Word_order	crop-eating insects toproliferate	Minor	Other	of proliferation of crop-eating insects	170
587	45	Word_order	crop-eating insects toproliferate	Minor	Other	of proliferation of crop-eating insects	171
588	45	Prepositions	m	Minor	Other	for	NA
589	45	Prepositions	a	Minor	Other	in	NA
590	45	Tautology	fur	Minor	Other	NA	186
591	45	Word_choice	t	Minor	Other	and fur	NA
592	45	Prepositional_noun	animal experimentation	Minor	Other	experiments on animals	183
592	45	Prepositional_noun	animal experimentation	Minor	Other	experiments on animals	184
593	45	Prepositions	c	Minor	Other	for amusement in	NA
594	45	Prepositions	m	Minor	Other	in	NA
595	45	Word_choice	others	Minor	Other	other ways	191
596	45	Word_choice	propagandize	Minor	Other	try to promote the idea	195
597	45	Adverbs	s	Minor	Other	now	NA
598	45	Word_choice	common place	Minor	Other	commonplace belief	222
